"October 14, 2018",6,Educated,Tara Westover,Random House,James Bell
"October 14, 2018",7,Fear,Bob Woodward,Simon & Schuster,Scott Moyers
"October 14, 2018",8,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Peter Steinberg
"October 14, 2018",9,Whose Boat Is This Boat?,The Staff of The Late Show with Stephen Colbert,Simon & Schuster,Kevan Lyon
"October 14, 2018",10,12 Rules for Life,Jordan B. Peterson,Random House Canada,Doug Abrams
"October 14, 2018",11,Presidents of War,Michael Beschloss,Crown,Andy McNicol
"October 14, 2018",12,Sapiens,Yuval Noah Harari,Harper,Mollie Glick
"October 14, 2018",13,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Eric Simonoff
"October 14, 2018",14,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Jennifer Joel
"October 14, 2018",15,Becoming,Michelle Obama,Crown,Robert Barnett
"October 14, 2018",16,The Power of Habit,Charles Duhigg,Random House,Sally Harding
"October 14, 2018",17,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,David Black
"October 14, 2018",18,Spygate,"D.C. McAllister, Dan Bongino & Matt Palumbo",Post Hill Press,Kevan Lyon
"October 14, 2018",19,You Are a Badass,Jen Sincero,Running Press Adult,Doug Abrams
"October 14, 2018",20,Skinnytaste One and Done,Gina Homolka & Heather K. Jones,Clarkson Potter,Andy McNicol
"October 21, 2018",1,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Mollie Glick
"October 21, 2018",2,Whose Boat Is This Boat?,The Staff of The Late Show with Stephen Colbert,Simon & Schuster,Eric Simonoff
"October 21, 2018",3,The Dubrow Diet,Heather Dubrow & Terry Dubrow,Ghost Mountain Books,Jennifer Joel
"October 21, 2018",4,Dare to Lead,Brené Brown,Random House,Robert Barnett
"October 21, 2018",5,Brief Answers to the Big Questions,Stephen Hawking,Bantam,Sally Harding
"October 21, 2018",6,Ship of Fools,Tucker Carlson,Free Press,David Black
"October 21, 2018",7,Atomic Habits,James Clear,Avery,Kevan Lyon
"October 21, 2018",8,Educated,Tara Westover,Random House,Mollie Glick
"October 21, 2018",9,"Gmorning, Gnight!",Lin-Manuel Miranda,Random House,Chris Ferebee
"October 21, 2018",10,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Jay Mandel
"October 21, 2018",11,Killing the SS,Bill O'Reilly & Martin Dugard,Henry Holt and Co.,Jennifer Joel
"October 21, 2018",12,Extreme Ownership,Jocko Willink & Leif Babin,St. Martin's Press,Sally Harding
"October 21, 2018",13,The Happy Cookbook,Kathy Doocy & Steve Doocy,William Morrow Cookbooks,Eric Simonoff
"October 21, 2018",14,Fear,Bob Woodward,Simon & Schuster,Jan Miller
"October 21, 2018",15,The Fifth Risk,Michael Lewis,W. W. Norton & Company,Lisa DiMona
"October 21, 2018",16,This Will Only Hurt a Little,Busy Philipps,Touchstone,James Bell
"October 21, 2018",17,Becoming,Michelle Obama,Crown,John Brockman
"October 21, 2018",18,12 Rules for Life,Jordan B. Peterson,Random House Canada,Kevan Lyon
"October 21, 2018",19,Sapiens,Yuval Noah Harari,Harper,Mollie Glick
"October 21, 2018",20,Shade,Pete Souza,"Little, Brown and Company",Chris Ferebee
"October 28, 2018",1,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Jay Mandel
"October 28, 2018",2,Whose Boat Is This Boat?,The Staff of The Late Show with Stephen Colbert,Simon & Schuster,Jennifer Joel
"October 28, 2018",3,Dare to Lead,Brené Brown,Random House,Sally Harding
"October 28, 2018",4,Educated,Tara Westover,Random House,Eric Simonoff
"October 28, 2018",5,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Jan Miller
"October 28, 2018",6,Cook Like a Pro,Ina Garten,Clarkson Potter,Lisa DiMona
"October 28, 2018",7,Ship of Fools,Tucker Carlson,Free Press,Kevan Lyon
"October 28, 2018",8,Present Over Perfect,Shauna Niequist,Zondervan,David Schmerler
"October 28, 2018",9,The Laws of Human Nature,Robert Greene,Viking,Mollie Glick
"October 28, 2018",10,The Mamba Mentality,Kobe Bryant,MCD,Sally Harding
"October 28, 2018",11,Extreme Ownership,Jocko Willink & Leif Babin,St. Martin's Press,Jennifer Joel
"October 28, 2018",12,12 Rules for Life,Jordan B. Peterson,Random House Canada,Lisa DiMona
"October 28, 2018",13,Killing the SS,Bill O'Reilly & Martin Dugard,Henry Holt and Co.,James Bell
"October 28, 2018",14,Becoming,Michelle Obama,Crown,Jan Miller
"October 28, 2018",15,Sapiens,Yuval Noah Harari,Harper,Kevan Lyon
"October 28, 2018",16,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,David Schmerler
"October 28, 2018",17,Atomic Habits,James Clear,Avery,Mollie Glick
"October 28, 2018",18,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Sally Harding
"October 28, 2018",19,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Jennifer Joel
"October 28, 2018",20,The Coddling of the American Mind,Greg Lukianoff & Jonathan Haidt,Penguin Press,Lisa DiMona
"November 4, 2018",1,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,James Bell
"November 4, 2018",2,The Arc of Love,Esther Perel,Audible Studios,Jan Miller
"November 4, 2018",3,Hi Bob!,Bob Newhart,Audible Studios,Kevan Lyon
"November 4, 2018",4,Whose Boat Is This Boat?,The Staff of The Late Show with Stephen Colbert,Simon & Schuster,Mollie Glick
"November 4, 2018",5,Beastie Boys Book,Adam Horovitz & Michael Diamond,Spiegel & Grau,Sally Harding
"November 4, 2018",6,Educated,Tara Westover,Random House,James Bell
"November 4, 2018",7,Dare to Lead,Brené Brown,Random House,David Schmerler
"November 4, 2018",8,Origin Story,David Christian,"Little, Brown and Company",Jennifer Joel
"November 4, 2018",9,The Queen,Mikal Gilmore,Audible Studios,Jan Miller
"November 4, 2018",10,Medical Medium Liver Rescue,Anthony William,Hay House Inc.,Robert Barnett
"November 4, 2018",11,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Lisa DiMona
"November 4, 2018",12,12 Rules for Life,Jordan B. Peterson,Random House Canada,Kevan Lyon
"November 4, 2018",13,Becoming,Michelle Obama,Crown,Mollie Glick
"November 4, 2018",14,Ship of Fools,Tucker Carlson,Free Press,Sally Harding
"November 4, 2018",15,Extreme Ownership,Jocko Willink & Leif Babin,St. Martin's Press,James Bell
"November 4, 2018",16,Atomic Habits,James Clear,Avery,David Schmerler
"November 4, 2018",17,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Jennifer Joel
"November 4, 2018",18,The Laws of Human Nature,Robert Greene,Viking,Jan Miller
"November 4, 2018",19,Hindsight,Justin Timberlake,Harper Design,Robert Barnett
"November 4, 2018",20,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Lisa DiMona
"November 11, 2018",1,Becoming,Michelle Obama,Crown,Kevan Lyon
"November 11, 2018",2,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Mollie Glick
"November 11, 2018",3,Homebody,Joanna Gaines,Harper Design,Sally Harding
"November 11, 2018",4,Educated,Tara Westover,Random House,Mike Rowe
"November 11, 2018",5,Whose Boat Is This Boat?,The Staff of The Late Show with Stephen Colbert,Simon & Schuster,Lisa DiMona
"November 11, 2018",6,Dare to Lead,Brené Brown,Random House,Peter Steinberg
"November 11, 2018",7,Why You Are Who You Are,Mark Leary &The Great Courses,The Great Courses,Robert Barnett
"November 11, 2018",8,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Jennifer Joel
"November 11, 2018",9,12 Rules for Life,Jordan B. Peterson,Random House Canada,Jan Miller
"November 11, 2018",10,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,David Schmerler
"November 11, 2018",11,Beastie Boys Book,Adam Horovitz & Michael Diamond,Spiegel & Grau,Kevan Lyon
"November 11, 2018",12,Medical Medium Liver Rescue,Anthony William,Hay House Inc.,Mollie Glick
"November 11, 2018",13,Sapiens,Yuval Noah Harari,Harper,Sally Harding
"November 11, 2018",14,Extreme Ownership,Jocko Willink & Leif Babin,St. Martin's Press,Mike Rowe
"November 11, 2018",15,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Lisa DiMona
"November 11, 2018",16,Made in America,Bill Bryson,William Morrow Paperbacks,Peter Steinberg
"November 11, 2018",17,A People's History of the United States,Howard Zinn,Harper Perennial,Robert Barnett
"November 11, 2018",18,Fear,Bob Woodward,Simon & Schuster,Jennifer Joel
"November 11, 2018",19,Atomic Habits,James Clear,Avery,Jan Miller
"November 11, 2018",20,The Laws of Human Nature,Robert Greene,Viking,David Schmerler
"November 18, 2018",1,Becoming,Michelle Obama,Crown,Kevan Lyon
"November 18, 2018",2,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Max Brockman
"November 18, 2018",3,Educated,Tara Westover,Random House,Marc Gerald
"November 18, 2018",4,Whose Boat Is This Boat?,The Staff of The Late Show with Stephen Colbert,Simon & Schuster,Mollie Glick
"November 18, 2018",5,How to Lead When You're Not in Charge,Clay Scroggins,Zondervan,Peter Steinberg
"November 18, 2018",6,It's Not Supposed to Be This Way,Lysa TerKeurst,Thomas Nelson,Peter McGuigan
"November 18, 2018",7,Dare to Lead,Brené Brown,Random House,Sally Harding
"November 18, 2018",8,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Kevan Lyon
"November 18, 2018",9,12 Rules for Life,Jordan B. Peterson,Random House Canada,Max Brockman
"November 18, 2018",10,Sapiens,Yuval Noah Harari,Harper,Marc Gerald
"November 18, 2018",11,This Is Marketing,Seth Godin,Portfolio,Mollie Glick
"November 18, 2018",12,Homebody,Joanna Gaines,Harper Design,Peter Steinberg
"November 18, 2018",13,About My Mother,Peggy Rowe,Forefront Books,Peter McGuigan
"November 18, 2018",14,Atomic Habits,James Clear,Avery,Sally Harding
"November 18, 2018",15,You Are a Badass,Jen Sincero,Running Press Adult,Kevan Lyon
"November 18, 2018",16,The Magnolia Story,"Chip Gaines, Joanna Gaines & Mark Dagostino",Thomas Nelson,Mollie Glick
"November 18, 2018",17,Fear,Bob Woodward,Simon & Schuster,Sally Harding
"November 18, 2018",18,Extreme Ownership,Jocko Willink & Leif Babin,St. Martin's Press,David Schmerler
"November 18, 2018",19,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Neil Gudovitz
"November 18, 2018",20,Medical Medium Liver Rescue,Anthony William,Hay House Inc.,Tina Bennett
"November 25, 2018",1,Becoming,Michelle Obama,Crown,Peter Steinberg
"November 25, 2018",2,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Kevan Lyon
"November 25, 2018",3,Instant Pot Pressure Cooker Cookbook,Jennifer Smith,Random House,Mollie Glick
"November 25, 2018",4,Educated,Tara Westover,Harper Design,Sally Harding
"November 25, 2018",5,Homebody,Joanna Gaines,Flatiron Books,David Schmerler
"November 25, 2018",6,Factfulness,Anna Rosling Rönnlund et al.,Simon & Schuster,Neil Gudovitz
"November 25, 2018",7,Whose Boat Is This Boat?,The Staff of The Late Show with Stephen Colbert,HarperCollins Leadership,Tina Bennett
"November 25, 2018",8,The 21 Irrefutable Laws of Leadership,John C. Maxwell,William Morrow Cookbooks,Peter Steinberg
"November 25, 2018",9,Magnolia Table,Joanna Gaines & Marah Stets,Spiegel & Grau,Kevan Lyon
"November 25, 2018",10,The MeatEater Fish and Game Cookbook,Steven Rinella,Harper,Mollie Glick
"November 25, 2018",11,The Subtle Art of Not Giving a F*ck,Mark Manson,Running Press Adult,Sally Harding
"November 25, 2018",12,You Are a Badass,Jen Sincero,Spiegel & Grau,Eric Lupfer
"November 25, 2018",13,Born a Crime,Trevor Noah,Random House,Kevan Lyon
"November 25, 2018",14,Dare to Lead,Brené Brown,William Morrow Cookbooks,Mollie Glick
"November 25, 2018",15,The Happy Cookbook,Kathy Doocy & Steve Doocy,Thomas Nelson,Sally Harding
"November 25, 2018",16,The Magnolia Story,"Chip Gaines, Joanna Gaines & Mark Dagostino",Random House Canada,Eric Lupfer
"November 25, 2018",17,12 Rules for Life,Jordan B. Peterson,Thomas Nelson,Kevan Lyon
"November 25, 2018",18,It's Not Supposed to Be This Way,Lysa TerKeurst,Harper,Mollie Glick
"November 25, 2018",19,Sapiens,Yuval Noah Harari,Plata Publishing,Sally Harding
"November 25, 2018",20,Rich Dad Poor Dad,Robert T. Kiyosaki,Crown,Kevan Lyon
"December 2, 2018",1,Becoming,Michelle Obama,Crown,Mollie Glick
"December 2, 2018",2,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Sally Harding
"December 2, 2018",3,Educated,Tara Westover,Random House,Kevan Lyon
"December 2, 2018",4,Instant Pot Pressure Cooker Cookbook,Jennifer Smith,Lioncrest Publishing,Mollie Glick
"December 2, 2018",5,Can't Hurt Me,David Goggins,Harper Design,Sally Harding
"December 2, 2018",6,Homebody,Joanna Gaines,Simon & Schuster,Eric Lupfer
"December 2, 2018",7,Whose Boat Is This Boat?,The Staff of The Late Show with Stephen Colbert,William Morrow Cookbooks,Peter Steinberg
"December 2, 2018",8,Magnolia Table,Joanna Gaines & Marah Stets,Harper,Kevan Lyon
"December 2, 2018",9,The Subtle Art of Not Giving a F*ck,Mark Manson,Revell,Mollie Glick
"December 2, 2018",10,Laugh-Out-Loud Jokes for Kids,Rob Elliott,Random House Canada,Sally Harding
"December 2, 2018",11,12 Rules for Life,Jordan B. Peterson,Hay House Inc.,Eric Lupfer
"December 2, 2018",12,Medical Medium Liver Rescue,Anthony William,Simon & Schuster,Peter Steinberg
"December 2, 2018",13,"Salt, Fat, Acid, Heat",Samin Nosrat,Random House,Kevan Lyon
"December 2, 2018",14,Dare to Lead,Brené Brown,Ten Speed Press,Jenny Bent
"December 2, 2018",15,The Life-Changing Magic of Tidying Up,Marie Kondō,Clarkson Potter,Sally Harding
"December 2, 2018",16,Skinnytaste One and Done,Gina Homolka & Heather K. Jones,National Geographic Children's Books,Neil Gudovitz
"December 2, 2018",17,"5,000 Awesome Facts",National Geographic Kids,Harper,Mollie Glick
"December 2, 2018",18,Hillbilly Elegy,J.D. Vance,Running Press Adult,Melanie Jackson
"December 2, 2018",19,You Are a Badass,Jen Sincero,Revell,Eric Lupfer
"December 2, 2018",20,Knock-Knock Jokes for Kids,Rob Elliott,Crown,Lisa DiMona
"December 9, 2018",1,Becoming,Michelle Obama,Crown,Amanda Urban
"December 9, 2018",2,Can't Hurt Me,David Goggins,Lioncrest Publishing,Kevan Lyon
"December 9, 2018",3,Educated,Tara Westover,Random House,Jenny Bent
"December 9, 2018",4,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Sally Harding
"December 9, 2018",5,The Point of It All,Charles Krauthammer,Crown Forum,Neil Gudovitz
"December 9, 2018",6,Whose Boat Is This Boat?,The Staff of The Late Show with Stephen Colbert,Simon & Schuster,Mollie Glick
"December 9, 2018",7,"Salt, Fat, Acid, Heat",Samin Nosrat,Simon & Schuster,Melanie Jackson
"December 9, 2018",8,Magnolia Table,Joanna Gaines & Marah Stets,William Morrow Cookbooks,Eric Lupfer
"December 9, 2018",9,Instant Pot Pressure Cooker Cookbook,Jennifer Smith,Harper Design,Lisa DiMona
"December 9, 2018",10,Homebody,Joanna Gaines,Harper,Amanda Urban
"December 9, 2018",11,The Subtle Art of Not Giving a F*ck,Mark Manson,Random House Canada,Kevan Lyon
"December 9, 2018",12,12 Rules for Life,Jordan B. Peterson,Revell,Neil Gudovitz
"December 9, 2018",13,Laugh-Out-Loud Jokes for Kids,Rob Elliott,Knopf,Jenny Bent
"December 9, 2018",14,Bad Blood,John Carreyrou,Random House,Sally Harding
"December 9, 2018",15,Dare to Lead,Brené Brown,Day Drankin' Press,Mollie Glick
"December 9, 2018",16,People of Walmart.com Adult Coloring Book,Adam Kipple et al.,Random House,Lisa DiMona
"December 9, 2018",17,Destiny and Power,Jon Meacham,On The Hop Books Ltd,Eric Lupfer
"December 9, 2018",18,Unicorn Coloring Book,Silly Bear,Revell,Peter Steinberg
"December 9, 2018",19,Knock-Knock Jokes for Kids,Rob Elliott,Random House,Kevan Lyon
"December 9, 2018",20,When Breath Becomes Air,Paul Kalanithi,Crown,Neil Gudovitz
"December 16, 2018",1,Becoming,Michelle Obama,Crown,Jenny Bent
"December 16, 2018",2,Can't Hurt Me,David Goggins,Lioncrest Publishing,Sally Harding
"December 16, 2018",3,Educated,Tara Westover,Random House,Mollie Glick
"December 16, 2018",4,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Lisa DiMona
"December 16, 2018",5,Instant Pot Pressure Cooker Cookbook,Jennifer Smith,Harper Design,Eric Lupfer
"December 16, 2018",6,Homebody,Joanna Gaines,Crown Forum,Peter Steinberg
"December 16, 2018",7,The Point of It All,Charles Krauthammer,Day Drankin' Press,Kevan Lyon
"December 16, 2018",8,People of Walmart.com Adult Coloring Book,Adam Kipple et al.,Simon & Schuster,Neil Gudovitz
"December 16, 2018",9,Whose Boat Is This Boat?,The Staff of The Late Show with Stephen Colbert,Harper,Mollie Glick
"December 16, 2018",10,The Subtle Art of Not Giving a F*ck,Mark Manson,Revell,Jenny Bent
"December 16, 2018",11,Laugh-Out-Loud Jokes for Kids,Rob Elliott,William Morrow Cookbooks,Sally Harding
"December 16, 2018",12,Magnolia Table,Joanna Gaines & Marah Stets,Random House Canada,Lisa DiMona
"December 16, 2018",13,12 Rules for Life,Jordan B. Peterson,Bacchus Publishing House,Peter Steinberg
"December 16, 2018",14,The Don't Laugh Challenge: Stocking Stuffer Edition,Billy Boy,National Geographic Children's Books,Kevan Lyon
"December 16, 2018",15,Why?,Crispin Boyer,Revell,Kevan Lyon
"December 16, 2018",16,Knock-Knock Jokes for Kids,Rob Elliott,Running Press Adult,Neil Gudovitz
"December 16, 2018",17,What the F*@# Should I Make for Dinner?,Zach Golden,CreateSpace Independent Publishing Platform,Mollie Glick
"December 16, 2018",18,Dad Jokes,Ben Thomas,Random House,Jenny Bent
"December 16, 2018",19,Dare to Lead,Brené Brown,Crown,Sally Harding
"December 16, 2018",20,Ancient Civilizations of North America,Edwin Barnhart & The Great Courses,Lioncrest Publishing,Lisa DiMona
"December 23, 2018",1,Becoming,Michelle Obama,Crown,Peter Steinberg
"December 23, 2018",2,Can't Hurt Me,David Goggins,Lioncrest Publishing,Kevan Lyon
"December 23, 2018",3,Educated,Tara Westover,Random House,Neil Gudovitz
"December 23, 2018",4,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Kevan Lyon
"December 23, 2018",5,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Mollie Glick
"December 23, 2018",6,Whose Boat Is This Boat?,The Staff of The Late Show with Stephen Colbert,Simon & Schuster,Jenny Bent
"December 23, 2018",7,The Point of It All,Charles Krauthammer,Crown Forum,Sally Harding
"December 23, 2018",8,12 Rules for Life,Jordan B. Peterson,Random House Canada,Lisa DiMona
"December 23, 2018",9,Sapiens,Yuval Noah Harari,Harper,Max Brockman
"December 23, 2018",10,Homebody,Joanna Gaines,Harper Design,Steve Ross
"December 23, 2018",11,Magnolia Table,Joanna Gaines & Marah Stets,William Morrow Cookbooks,Eric Lupfer
"December 23, 2018",12,Instant Pot Pressure Cooker Cookbook,Jennifer Smith,Knopf,Kevan Lyon
"December 23, 2018",13,Bad Blood,John Carreyrou,Running Press Adult,Jan Miller
"December 23, 2018",14,What the F*@# Should I Make for Dinner?,Zach Golden,Random House,James Bell
"December 23, 2018",15,Dare to Lead,Brené Brown,Wizards of the Coast,Peter Steinberg
"December 23, 2018",16,Player's Handbook,Wizards RPG Team,"Little, Brown and Company",Neil Gudovitz
"December 23, 2018",17,Mythology,Edith Hamilton,Spiegel & Grau,Kevan Lyon
"December 23, 2018",18,Beastie Boys Book,Adam Horovitz & Michael Diamond,Running Press Adult,Mollie Glick
"December 23, 2018",19,Calm the F*ck Down,Sasha O'Hara,Crown,Jenny Bent
"December 23, 2018",20,You Are a Badass,Jen Sincero,Lioncrest Publishing,Sally Harding
"December 30, 2018",1,Becoming,Michelle Obama,Crown,Lisa DiMona
"December 30, 2018",2,Educated,Tara Westover,Random House,Max Brockman
"December 30, 2018",3,Can't Hurt Me,David Goggins,Lioncrest Publishing,Kevan Lyon
"December 30, 2018",4,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Peter Steinberg
"December 30, 2018",5,Sapiens,Yuval Noah Harari,Harper,Neil Gudovitz
"December 30, 2018",6,Unfu*k Yourself,Gary John Bishop,HarperOne,Steve Ross
"December 30, 2018",7,12 Rules for Life,Jordan B. Peterson,Random House Canada,Mollie Glick
"December 30, 2018",8,The Life-Changing Magic of Tidying Up,Marie Kondō,Ten Speed Press,Eric Lupfer
"December 30, 2018",9,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Lisa DiMona
"December 30, 2018",10,Instant Pot Pressure Cooker Cookbook,Jennifer Smith,Penguin Books,Sally Harding
"December 30, 2018",11,Grant,Ron Chernow,Knopf,Jenny Bent
"December 30, 2018",12,Bad Blood,John Carreyrou,Rockridge Press,Kevan Lyon
"December 30, 2018",13,The Complete Ketogenic Diet for Beginners,Amy Ramos,Thomas Nelson,Peter Steinberg
"December 30, 2018",14,The Magnolia Story,"Chip Gaines, Joanna Gaines & Mark Dagostino",Random House,Neil Gudovitz
"December 30, 2018",15,Dare to Lead,Brené Brown,Avery,Steve Ross
"December 30, 2018",16,Atomic Habits,James Clear,Greystone Books,Mollie Glick
"December 30, 2018",17,The Obesity Code,Dr. Jason Fung,Penguin Press,Eric Lupfer
"December 30, 2018",18,How to Change Your Mind,Michael Pollan,Thomas Nelson,Lisa DiMona
"December 30, 2018",19,It's Not Supposed to Be This Way,Lysa TerKeurst,Crown Forum,Sally Harding
"December 30, 2018",20,The Point of It All,Charles Krauthammer,Crown,Jenny Bent
"January 6, 2019",1,Becoming,Michelle Obama,Crown,Kevan Lyon
"January 6, 2019",2,Can't Hurt Me,David Goggins,Lioncrest Publishing,Neil Gudovitz
"January 6, 2019",3,Educated,Tara Westover,Random House,Keith Urbahn & Matt Latimer
"January 6, 2019",4,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Eric Lupfer
"January 6, 2019",5,The Life-Changing Magic of Tidying Up,Marie Kondō,Ten Speed Press,Mollie Glick
"January 6, 2019",6,Unfu*k Yourself,Gary John Bishop,HarperOne,Peter Steinberg
"January 6, 2019",7,Sapiens,Yuval Noah Harari,Harper,Mel Berger
"January 6, 2019",8,12 Rules for Life,Jordan B. Peterson,Random House Canada,Lisa DiMona
"January 6, 2019",9,The Daily Stoic,Ryan Holiday & Stephen Hanselman,Portfolio,Sally Harding
"January 6, 2019",10,The Complete Ketogenic Diet for Beginners,Amy Ramos,Rockridge Press,Jenny Bent
"January 6, 2019",11,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Steve Ross
"January 6, 2019",12,Atomic Habits,James Clear,Avery,James Bell
"January 6, 2019",13,It's Not Supposed to Be This Way,Lysa TerKeurst,Thomas Nelson,Kevan Lyon
"January 6, 2019",14,Bad Blood,John Carreyrou,Knopf,Neil Gudovitz
"January 6, 2019",15,Dare to Lead,Brené Brown,Random House,Keith Urbahn & Matt Latimer
"January 6, 2019",16,The Library Book,Susan Orlean,Simon & Schuster,Eric Lupfer
"January 6, 2019",17,Medical Medium,Anthony William,Hay House Inc.,Mollie Glick
"January 6, 2019",18,You Are a Badass,Jen Sincero,Running Press Adult,Peter Steinberg
"January 6, 2019",19,Instant Loss Cookbook,Brittany Williams,Harmony,Mel Berger
"January 6, 2019",20,"Girl, Stop Apologizing",Rachel Hollis,HarperCollins Leadership,Lisa DiMona
"January 13, 2019",1,Becoming,Michelle Obama,Crown,Kevan Lyon
"January 13, 2019",2,Educated,Tara Westover,Random House,Neil Gudovitz
"January 13, 2019",3,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Mollie Glick
"January 13, 2019",4,The Life-Changing Magic of Tidying Up,Marie Kondō,Ten Speed Press,Eric Lupfer
"January 13, 2019",5,Can't Hurt Me,David Goggins,Lioncrest Publishing,James Bell
"January 13, 2019",6,Best Self,Mike Bayer,Dey Street Books,Kevan Lyon
"January 13, 2019",7,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Lisa DiMona
"January 13, 2019",8,Anxious for Nothing,Max Lucado,Thomas Nelson,Sally Harding
"January 13, 2019",9,Unfu*k Yourself,Gary John Bishop,HarperOne,Peter Steinberg
"January 13, 2019",10,12 Rules for Life,Jordan B. Peterson,Random House Canada,Steve Ross
"January 13, 2019",11,The First Conspiracy,Brad Meltzer & Josh Mensch,Flatiron Books,Jenny Bent
"January 13, 2019",12,It's Not Supposed to Be This Way,Lysa TerKeurst,Thomas Nelson,Kevan Lyon
"January 13, 2019",13,Sapiens,Yuval Noah Harari,Harper,Neil Gudovitz
"January 13, 2019",14,"Love, Lucy",Lucille Ball,Berkley,Mollie Glick
"January 13, 2019",15,Dare to Lead,Brené Brown,Random House,Eric Lupfer
"January 13, 2019",16,Atomic Habits,James Clear,Avery,James Bell
"January 13, 2019",17,The Complete Ketogenic Diet for Beginners,Amy Ramos,Rockridge Press,Kevan Lyon
"January 13, 2019",18,You Are a Badass,Jen Sincero,Running Press Adult,Lisa DiMona
"January 13, 2019",19,The Truths We Hold,Kamala Harris,Penguin Press,Sally Harding
"January 13, 2019",20,"Girl, Stop Apologizing",Rachel Hollis,HarperCollins Leadership,Peter Steinberg
"January 20, 2019",1,Becoming,Michelle Obama,Crown,Kevan Lyon
"January 20, 2019",2,Educated,Tara Westover,Random House,David Granger & Todd Shuster
"January 20, 2019",3,The Life-Changing Magic of Tidying Up,Marie Kondō,Ten Speed Press,Eric Lupfer
"January 20, 2019",4,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Neil Gudovitz
"January 20, 2019",5,Can't Hurt Me,David Goggins,Lioncrest Publishing,Mollie Glick
"January 20, 2019",6,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,James Bell
"January 20, 2019",7,It's Not Supposed to Be This Way,Lysa TerKeurst,Thomas Nelson,Lisa DiMona
"January 20, 2019",8,Unfu*k Yourself,Gary John Bishop,HarperOne,Susan Golomb
"January 20, 2019",9,12 Rules for Life,Jordan B. Peterson,Random House Canada,Sally Harding
"January 20, 2019",10,Sapiens,Yuval Noah Harari,Harper,Peter McGuigan
"January 20, 2019",11,Dare to Lead,Brené Brown,Random House,David Doerrer
"January 20, 2019",12,Atomic Habits,James Clear,Avery,Jenny Bent
"January 20, 2019",13,Factfulness,Anna Rosling Rönnlund et al.,Flatiron Books,Steve Ross
"January 20, 2019",14,Never Split the Difference,Chris Voss & Tahl Raz,HarperBusiness,Kevan Lyon
"January 20, 2019",15,Bad Blood,John Carreyrou,Knopf,David Granger & Todd Shuster
"January 20, 2019",16,"Girl, Stop Apologizing",Rachel Hollis,HarperCollins Leadership,Eric Lupfer
"January 20, 2019",17,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Neil Gudovitz
"January 20, 2019",18,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Mollie Glick
"January 20, 2019",19,You Are a Badass,Jen Sincero,Running Press Adult,James Bell
"January 20, 2019",20,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Lisa DiMona
"January 27, 2019",1,Becoming,Michelle Obama,Crown,David Granger & Todd Shuster
"January 27, 2019",2,Educated,Tara Westover,Random House,Kevan Lyon
"January 27, 2019",3,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Eric Lupfer
"January 27, 2019",4,You Are a Badass,Jen Sincero,Running Press Adult,Kevan Lyon
"January 27, 2019",5,The Life-Changing Magic of Tidying Up,Marie Kondō,Ten Speed Press,Lisa DiMona
"January 27, 2019",6,Can't Hurt Me,David Goggins,Lioncrest Publishing,Mollie Glick
